true,restored,edge_type
"['10.1021/np9004079', 'Cytotoxic']","['10.1021/np9004079', ['Molluscicidal', 'Inhibition of Acetylcholinesterase', 'Antiangiogenic', 'Genotoxic', 'Mutagenic', 'Antibacterial', 'Antifungal', 'Antileishmanial', 'Cytotoxic', 'Inhibition of ATP synthesis', 'Inhibition of Glycosidase', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Inhibition of Myeloperoxodase', 'Inhibition of phosphorylating electron transport', 'Anticancer', 'Inhibition of Cathepsin V', 'Insecticidal', 'Antitrypanosomal', 'Antiallergenic', 'Antioxidant', 'Inhibition of Protease', 'Anesthetic', 'Antinociceptive', 'Antiviral', 'Anxiolytic', 'Antichagasic', 'Insect antennae response', 'Antimalarial', 'Anti-inflamatory', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B']]",doi_bioActivity
"['10.1016/j.phytochem.2006.09.005', 'Cytotoxic']","['10.1016/j.phytochem.2006.09.005', ['Genotoxic', 'Mutagenic', 'Inhibition of Acetylcholinesterase', 'Molluscicidal', 'Antiangiogenic', 'Antileishmanial', 'Cytotoxic', 'Inhibition of ATP synthesis', 'Anticancer', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Inhibition of phosphorylating electron transport', 'Inhibition of Cathepsin V', 'Inhibition of Myeloperoxodase', 'Antibacterial', 'Antifungal', 'Inhibition of Glycosidase', 'Insecticidal', 'Antitrypanosomal', 'Antioxidant', 'Antiallergenic', 'Inhibition of Protease', 'Anesthetic', 'Antinociceptive', 'Antiviral', 'Anxiolytic', 'Antichagasic', 'Insect antennae response', 'Antimalarial', 'Anti-inflamatory', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B']]",doi_bioActivity
"['10.1080/14786419.2011.647020', 'Antiallergenic']","['10.1080/14786419.2011.647020', ['Inhibition of Cathepsin V', 'Anticancer', 'Genotoxic', 'Mutagenic', 'Molluscicidal', 'Antiangiogenic', 'Inhibition of uncoupled electron transport', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Antileishmanial', 'Inhibition of Myeloperoxodase', 'Cytotoxic', 'Antitrypanosomal', 'Antibacterial', 'Inhibition of Acetylcholinesterase', 'Inhibition of Glycosidase', 'Insecticidal', 'Antioxidant', 'Antifungal', 'Antiallergenic', 'Inhibition of Protease', 'Anesthetic', 'Antinociceptive', 'Antiviral', 'Anxiolytic', 'Antichagasic', 'Antimalarial', 'Insect antennae response', 'Anti-inflamatory', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B']]",doi_bioActivity
"['10.1590/S0102-695X2012005000106', 'Antileishmanial']","['10.1590/S0102-695X2012005000106', ['Genotoxic', 'Mutagenic', 'Insecticidal', 'Antileishmanial', 'Antibacterial', 'Cytotoxic', 'Anticancer', 'Antitrypanosomal', 'Inhibition of Acetylcholinesterase', 'Inhibition of ATP synthesis', 'Molluscicidal', 'Antiangiogenic', 'Inhibition of Cathepsin V', 'Inhibition of uncoupled electron transport', 'Inhibition of basal electron transport', 'Inhibition of Myeloperoxodase', 'Inhibition of phosphorylating electron transport', 'Antioxidant', 'Antiallergenic', 'Inhibition of Glycosidase', 'Antifungal', 'Inhibition of Protease', 'Anesthetic', 'Antinociceptive', 'Antiviral', 'Anxiolytic', 'Antichagasic', 'Insect antennae response', 'Antimalarial', 'Anti-inflamatory', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B']]",doi_bioActivity
"['10.5935/0103-5053.19930018', 'Antitrypanosomal']","['10.5935/0103-5053.19930018', ['Antiallergenic', 'Anesthetic', 'Antinociceptive', 'Inhibition of Protease', 'Genotoxic', 'Inhibition of Cathepsin V', 'Inhibition of Myeloperoxodase', 'Anxiolytic', 'Antichagasic', 'Insecticidal', 'Antileishmanial', 'Antiviral', 'Mutagenic', 'Antibacterial', 'Antiangiogenic', 'Inhibition of Glycosidase', 'Antioxidant', 'Inhibition of uncoupled electron transport', 'Inhibition of ATP synthesis', 'Insect antennae response', 'Inhibition of Acetylcholinesterase', 'Antimalarial', 'Cytotoxic', 'Inhibition of phosphorylating electron transport', 'Antifungal', 'Inhibition of basal electron transport', 'Antitrypanosomal', 'Anticancer', 'Anti-inflamatory', 'Molluscicidal', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B']]",doi_bioActivity
"['10.1021/jf063451x', 'Antioxidant']","['10.1021/jf063451x', ['Genotoxic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Inhibition of ATP synthesis', 'Molluscicidal', 'Inhibition of Cathepsin V', 'Inhibition of uncoupled electron transport', 'Antibacterial', 'Inhibition of basal electron transport', 'Antioxidant', 'Anticancer', 'Antiangiogenic', 'Inhibition of phosphorylating electron transport', 'Inhibition of Acetylcholinesterase', 'Inhibition of Glycosidase', 'Antitrypanosomal', 'Antiallergenic', 'Antileishmanial', 'Cytotoxic', 'Insecticidal', 'Antifungal', 'Inhibition of Protease', 'Anesthetic', 'Antinociceptive', 'Antiviral', 'Anxiolytic', 'Antichagasic', 'Insect antennae response', 'Antimalarial', 'Anti-inflamatory', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B']]",doi_bioActivity
"['10.1016/S0031-9422(00)00225-9', 'Antifungal']","['10.1016/S0031-9422(00)00225-9', ['Antifungal', 'Anticancer', 'Inhibition of ATP synthesis', 'Inhibition of Myeloperoxodase', 'Inhibition of phosphorylating electron transport', 'Inhibition of uncoupled electron transport', 'Antibacterial', 'Antioxidant', 'Inhibition of basal electron transport', 'Insecticidal', 'Antiangiogenic', 'Antitrypanosomal', 'Inhibition of Glycosidase', 'Genotoxic', 'Mutagenic', 'Cytotoxic', 'Molluscicidal', 'Inhibition of Cathepsin V', 'Antileishmanial', 'Inhibition of Acetylcholinesterase', 'Antiallergenic', 'Inhibition of Protease', 'Anesthetic', 'Antinociceptive', 'Antichagasic', 'Anxiolytic', 'Antiviral', 'Antimalarial', 'Insect antennae response', 'Anti-inflamatory', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B']]",doi_bioActivity
"['10.1021/np50086a012', 'Molluscicidal']","['10.1021/np50086a012', ['Genotoxic', 'Inhibition of Acetylcholinesterase', 'Mutagenic', 'Antileishmanial', 'Antibacterial', 'Antiangiogenic', 'Molluscicidal', 'Anticancer', 'Inhibition of Myeloperoxodase', 'Inhibition of ATP synthesis', 'Cytotoxic', 'Inhibition of Cathepsin V', 'Inhibition of uncoupled electron transport', 'Inhibition of basal electron transport', 'Antifungal', 'Insecticidal', 'Antioxidant', 'Inhibition of Glycosidase', 'Inhibition of phosphorylating electron transport', 'Antiallergenic', 'Antitrypanosomal', 'Inhibition of Protease', 'Anesthetic', 'Antinociceptive', 'Antiviral', 'Anxiolytic', 'Antichagasic', 'Insect antennae response', 'Antimalarial', 'Anti-inflamatory', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B']]",doi_bioActivity
"['10.1515/znb-2005-0715', 'Antifungal']","['10.1515/znb-2005-0715', ['Genotoxic', 'Antibacterial', 'Mutagenic', 'Inhibition of Acetylcholinesterase', 'Inhibition of ATP synthesis', 'Insecticidal', 'Inhibition of uncoupled electron transport', 'Antileishmanial', 'Molluscicidal', 'Antioxidant', 'Inhibition of basal electron transport', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Inhibition of phosphorylating electron transport', 'Anticancer', 'Antitrypanosomal', 'Inhibition of Cathepsin V', 'Antiallergenic', 'Cytotoxic', 'Inhibition of Glycosidase', 'Antifungal', 'Inhibition of Protease', 'Anesthetic', 'Antinociceptive', 'Antiviral', 'Anxiolytic', 'Antichagasic', 'Insect antennae response', 'Antimalarial', 'Anti-inflamatory', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B']]",doi_bioActivity
"['10.1590/S0103-50532010000500016', 'Insecticidal']","['10.1590/S0103-50532010000500016', ['Genotoxic', 'Antibacterial', 'Insecticidal', 'Mutagenic', 'Inhibition of Acetylcholinesterase', 'Inhibition of ATP synthesis', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Molluscicidal', 'Inhibition of uncoupled electron transport', 'Antioxidant', 'Anticancer', 'Inhibition of basal electron transport', 'Antileishmanial', 'Inhibition of phosphorylating electron transport', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin V', 'Antiallergenic', 'Antitrypanosomal', 'Cytotoxic', 'Antifungal', 'Inhibition of Protease', 'Anesthetic', 'Antinociceptive', 'Antiviral', 'Anxiolytic', 'Antichagasic', 'Insect antennae response', 'Antimalarial', 'Anti-inflamatory', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B']]",doi_bioActivity
"['10.1016/j.chroma.2009.02.009', 'Antitrypanosomal']","['10.1016/j.chroma.2009.02.009', ['Genotoxic', 'Antibacterial', 'Mutagenic', 'Antiangiogenic', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport', 'Inhibition of Myeloperoxodase', 'Inhibition of Acetylcholinesterase', 'Inhibition of Glycosidase', 'Inhibition of uncoupled electron transport', 'Cytotoxic', 'Molluscicidal', 'Inhibition of phosphorylating electron transport', 'Anticancer', 'Inhibition of Cathepsin V', 'Antileishmanial', 'Antioxidant', 'Insecticidal', 'Antitrypanosomal', 'Antifungal', 'Antiallergenic', 'Inhibition of Protease', 'Anesthetic', 'Antinociceptive', 'Antiviral', 'Anxiolytic', 'Antichagasic', 'Insect antennae response', 'Antimalarial', 'Anti-inflamatory', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B']]",doi_bioActivity
"['10.1023/B:JOEC.0000042400.14451.08', 'Insecticidal']","['10.1023/B:JOEC.0000042400.14451.08', ['Genotoxic', 'Anticancer', 'Mutagenic', 'Insecticidal', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of Acetylcholinesterase', 'Inhibition of Cathepsin V', 'Antitrypanosomal', 'Antiangiogenic', 'Inhibition of uncoupled electron transport', 'Molluscicidal', 'Inhibition of basal electron transport', 'Inhibition of phosphorylating electron transport', 'Cytotoxic', 'Inhibition of Myeloperoxodase', 'Antileishmanial', 'Inhibition of Glycosidase', 'Antiallergenic', 'Antifungal', 'Antioxidant', 'Inhibition of Protease', 'Anesthetic', 'Antinociceptive', 'Antiviral', 'Anxiolytic', 'Antichagasic', 'Insect antennae response', 'Antimalarial', 'Anti-inflamatory', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B']]",doi_bioActivity
"['10.1002/jobm.200800093', 'Cytotoxic']","['10.1002/jobm.200800093', ['Genotoxic', 'Mutagenic', 'Insecticidal', 'Antileishmanial', 'Inhibition of Acetylcholinesterase', 'Antibacterial', 'Anticancer', 'Molluscicidal', 'Inhibition of Myeloperoxodase', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin V', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Antiangiogenic', 'Inhibition of phosphorylating electron transport', 'Cytotoxic', 'Antioxidant', 'Antitrypanosomal', 'Inhibition of Glycosidase', 'Antiallergenic', 'Antifungal', 'Inhibition of Protease', 'Anesthetic', 'Antinociceptive', 'Antiviral', 'Anxiolytic', 'Antichagasic', 'Insect antennae response', 'Antimalarial', 'Anti-inflamatory', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B']]",doi_bioActivity
"['10.1021/np049863m', 'Antioxidant']","['10.1021/np049863m', ['Inhibition of Acetylcholinesterase', 'Genotoxic', 'Mutagenic', 'Molluscicidal', 'Antibacterial', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of ATP synthesis', 'Inhibition of uncoupled electron transport', 'Inhibition of basal electron transport', 'Inhibition of Myeloperoxodase', 'Inhibition of phosphorylating electron transport', 'Antifungal', 'Cytotoxic', 'Anticancer', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin V', 'Antioxidant', 'Insecticidal', 'Antitrypanosomal', 'Antiallergenic', 'Inhibition of Protease', 'Anesthetic', 'Antinociceptive', 'Antiviral', 'Anxiolytic', 'Antichagasic', 'Insect antennae response', 'Antimalarial', 'Anti-inflamatory', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B']]",doi_bioActivity
"['10.1007/s10295-012-1165-2', 'Cytotoxic']","['10.1007/s10295-012-1165-2', ['Genotoxic', 'Mutagenic', 'Molluscicidal', 'Antibacterial', 'Inhibition of Acetylcholinesterase', 'Antileishmanial', 'Anticancer', 'Inhibition of Cathepsin V', 'Antiangiogenic', 'Cytotoxic', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Insecticidal', 'Inhibition of phosphorylating electron transport', 'Inhibition of Myeloperoxodase', 'Antitrypanosomal', 'Inhibition of Glycosidase', 'Antifungal', 'Antioxidant', 'Antiallergenic', 'Inhibition of Protease', 'Anesthetic', 'Antinociceptive', 'Antiviral', 'Anxiolytic', 'Antichagasic', 'Insect antennae response', 'Antimalarial', 'Anti-inflamatory', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B']]",doi_bioActivity
"['10.1016/j.phytol.2010.11.003', 'Antifungal']","['10.1016/j.phytol.2010.11.003', ['Genotoxic', 'Mutagenic', 'Inhibition of ATP synthesis', 'Molluscicidal', 'Antileishmanial', 'Inhibition of uncoupled electron transport', 'Inhibition of Acetylcholinesterase', 'Inhibition of basal electron transport', 'Inhibition of Myeloperoxodase', 'Inhibition of phosphorylating electron transport', 'Insecticidal', 'Inhibition of Cathepsin V', 'Antibacterial', 'Anticancer', 'Antiangiogenic', 'Antitrypanosomal', 'Cytotoxic', 'Antiallergenic', 'Antifungal', 'Inhibition of Glycosidase', 'Antioxidant', 'Inhibition of Protease', 'Anesthetic', 'Antinociceptive', 'Antiviral', 'Anxiolytic', 'Antichagasic', 'Insect antennae response', 'Antimalarial', 'Anti-inflamatory', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B']]",doi_bioActivity
"['10.1016/j.tiv.2008.01.003', 'Anticancer']","['10.1016/j.tiv.2008.01.003', ['Genotoxic', 'Anticancer', 'Inhibition of Cathepsin V', 'Antibacterial', 'Mutagenic', 'Inhibition of Acetylcholinesterase', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of ATP synthesis', 'Cytotoxic', 'Inhibition of uncoupled electron transport', 'Inhibition of basal electron transport', 'Molluscicidal', 'Insecticidal', 'Inhibition of phosphorylating electron transport', 'Inhibition of Myeloperoxodase', 'Antioxidant', 'Antitrypanosomal', 'Inhibition of Glycosidase', 'Antiallergenic', 'Antifungal', 'Inhibition of Protease', 'Anesthetic', 'Antinociceptive', 'Antiviral', 'Anxiolytic', 'Antichagasic', 'Insect antennae response', 'Antimalarial', 'Anti-inflamatory', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B']]",doi_bioActivity
"['10.1590/S0103-50532009000400008', 'Antileishmanial']","['10.1590/S0103-50532009000400008', ['Genotoxic', 'Inhibition of Cathepsin V', 'Mutagenic', 'Anticancer', 'Antibacterial', 'Antiangiogenic', 'Molluscicidal', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Inhibition of Myeloperoxodase', 'Antitrypanosomal', 'Inhibition of Acetylcholinesterase', 'Inhibition of phosphorylating electron transport', 'Inhibition of Glycosidase', 'Cytotoxic', 'Antioxidant', 'Antileishmanial', 'Insecticidal', 'Antiallergenic', 'Antifungal', 'Inhibition of Protease', 'Anesthetic', 'Antinociceptive', 'Antiviral', 'Anxiolytic', 'Antichagasic', 'Insect antennae response', 'Antimalarial', 'Anti-inflamatory', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B']]",doi_bioActivity
"['10.1021/np1007476', 'Antioxidant']","['10.1021/np1007476', ['Genotoxic', 'Inhibition of Acetylcholinesterase', 'Mutagenic', 'Inhibition of ATP synthesis', 'Molluscicidal', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin V', 'Inhibition of Myeloperoxodase', 'Antibacterial', 'Antiangiogenic', 'Inhibition of basal electron transport', 'Inhibition of phosphorylating electron transport', 'Antileishmanial', 'Antitrypanosomal', 'Inhibition of Glycosidase', 'Anticancer', 'Antioxidant', 'Insecticidal', 'Antiallergenic', 'Cytotoxic', 'Antifungal', 'Inhibition of Protease', 'Anesthetic', 'Antinociceptive', 'Antiviral', 'Anxiolytic', 'Antichagasic', 'Insect antennae response', 'Antimalarial', 'Anti-inflamatory', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B']]",doi_bioActivity
"['10.1021/np070312g', 'Antioxidant']","['10.1021/np070312g', ['Genotoxic', 'Inhibition of Cathepsin V', 'Antiangiogenic', 'Mutagenic', 'Inhibition of Myeloperoxodase', 'Molluscicidal', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of uncoupled electron transport', 'Inhibition of basal electron transport', 'Inhibition of Glycosidase', 'Inhibition of Acetylcholinesterase', 'Antioxidant', 'Antitrypanosomal', 'Inhibition of phosphorylating electron transport', 'Anticancer', 'Antileishmanial', 'Cytotoxic', 'Antiallergenic', 'Antifungal', 'Insecticidal', 'Inhibition of Protease', 'Anesthetic', 'Antinociceptive', 'Antiviral', 'Anxiolytic', 'Antichagasic', 'Insect antennae response', 'Antimalarial', 'Anti-inflamatory', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B']]",doi_bioActivity
"['10.1590/S0103-50532009000400008', 'Antimalarial']","['10.1590/S0103-50532009000400008', ['Genotoxic', 'Inhibition of Cathepsin V', 'Mutagenic', 'Anticancer', 'Antibacterial', 'Antiangiogenic', 'Molluscicidal', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Inhibition of Myeloperoxodase', 'Antitrypanosomal', 'Inhibition of Acetylcholinesterase', 'Inhibition of phosphorylating electron transport', 'Inhibition of Glycosidase', 'Cytotoxic', 'Antioxidant', 'Antileishmanial', 'Insecticidal', 'Antiallergenic', 'Antifungal', 'Inhibition of Protease', 'Anesthetic', 'Antinociceptive', 'Antiviral', 'Anxiolytic', 'Antichagasic', 'Insect antennae response', 'Antimalarial', 'Anti-inflamatory', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B']]",doi_bioActivity
