true,restored,edge_type
"['10.1080/14786410600907002', 'Anticancer']","['10.1080/14786410600907002', ['Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Antinociceptive', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Cell growth inhbition', 'Antiallergenic', 'Insect antennae response', 'Antibacterial', 'Molluscicidal', 'Antiangiogenic', 'Genotoxic', 'Insecticidal', 'Anesthetic', 'Mutagenic', 'Inhibition of Acetylcholinesterase', 'Antimalarial', 'Inhibition of Cathepsin L', 'Anti-inflamatory', 'Inhibition of Glycosidase', 'Inhibition of Protease', 'Anticancer', 'Antitrypanosomal', 'Antileishmanial', 'Antiviral', 'Inhibition of Cathepsin B', 'Cytotoxic', 'Inhibition of Myeloperoxodase', 'Antichagasic', 'Inhibition of Cathepsin V', 'Antioxidant', 'Anxiolytic', 'Antifungal']]",doi_bioActivity
"['10.1016/S0031-9422(00)00323-X', 'Antifungal']","['10.1016/S0031-9422(00)00323-X', ['Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Cell growth inhbition', 'Antinociceptive', 'Antibacterial', 'Molluscicidal', 'Antifungal', 'Anti-inflamatory', 'Antitrypanosomal', 'Genotoxic', 'Antichagasic', 'Antileishmanial', 'Antiviral', 'Inhibition of Cathepsin L', 'Mutagenic', 'Inhibition of Protease', 'Antimalarial', 'Inhibition of Cathepsin B', 'Cytotoxic', 'Antiallergenic', 'Antioxidant', 'Anesthetic', 'Antiangiogenic', 'Inhibition of Cathepsin V', 'Insecticidal', 'Inhibition of Glycosidase', 'Anticancer', 'Insect antennae response', 'Inhibition of Myeloperoxodase', 'Inhibition of Acetylcholinesterase', 'Anxiolytic']]",doi_bioActivity
"['10.3390/molecules15129205', 'Inhibition of Acetylcholinesterase']","['10.3390/molecules15129205', ['Inhibition of phosphorylating electron transport', 'Inhibition of ATP synthesis', 'Antinociceptive', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Cell growth inhbition', 'Antiallergenic', 'Inhibition of Acetylcholinesterase', 'Inhibition of Protease', 'Inhibition of Cathepsin V', 'Antiviral', 'Anesthetic', 'Molluscicidal', 'Antimalarial', 'Genotoxic', 'Insect antennae response', 'Anti-inflamatory', 'Inhibition of Cathepsin L', 'Mutagenic', 'Inhibition of Myeloperoxodase', 'Antichagasic', 'Inhibition of Cathepsin B', 'Anticancer', 'Antitrypanosomal', 'Inhibition of Glycosidase', 'Antiangiogenic', 'Antioxidant', 'Antibacterial', 'Antileishmanial', 'Insecticidal', 'Cytotoxic', 'Antifungal', 'Anxiolytic']]",doi_bioActivity
"['10.2174/187152010794728620', 'Cell growth inhbition']","['10.2174/187152010794728620', ['Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Antinociceptive', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Cell growth inhbition', 'Antiallergenic', 'Anticancer', 'Molluscicidal', 'Antiangiogenic', 'Antimalarial', 'Inhibition of Cathepsin L', 'Antibacterial', 'Genotoxic', 'Antichagasic', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin B', 'Mutagenic', 'Inhibition of Protease', 'Anti-inflamatory', 'Inhibition of Cathepsin V', 'Insect antennae response', 'Inhibition of Acetylcholinesterase', 'Cytotoxic', 'Inhibition of Myeloperoxodase', 'Antiviral', 'Antioxidant', 'Anesthetic', 'Insecticidal', 'Antifungal', 'Anxiolytic', 'Antitrypanosomal', 'Antileishmanial']]",doi_bioActivity
"['10.1590/S0103-50532002000100019', 'Insecticidal']","['10.1590/S0103-50532002000100019', ['Antinociceptive', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Cell growth inhbition', 'Insect antennae response', 'Antiallergenic', 'Inhibition of Myeloperoxodase', 'Anesthetic', 'Anti-inflamatory', 'Antiviral', 'Insecticidal', 'Antitrypanosomal', 'Inhibition of Protease', 'Inhibition of Acetylcholinesterase', 'Anxiolytic', 'Genotoxic', 'Inhibition of Glycosidase', 'Antioxidant', 'Mutagenic', 'Antimalarial', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin V', 'Antiangiogenic', 'Molluscicidal', 'Antichagasic', 'Antileishmanial', 'Anticancer', 'Antifungal', 'Antibacterial', 'Cytotoxic']]",doi_bioActivity
"['10.1590/S0103-50532005000400005', 'Antioxidant']","['10.1590/S0103-50532005000400005', ['Antinociceptive', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Cell growth inhbition', 'Anesthetic', 'Inhibition of Myeloperoxodase', 'Antiallergenic', 'Insect antennae response', 'Insecticidal', 'Antimalarial', 'Antiviral', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin V', 'Inhibition of Protease', 'Inhibition of Cathepsin B', 'Inhibition of Glycosidase', 'Molluscicidal', 'Anti-inflamatory', 'Antiangiogenic', 'Antioxidant', 'Antichagasic', 'Antitrypanosomal', 'Inhibition of Acetylcholinesterase', 'Anxiolytic', 'Genotoxic', 'Mutagenic', 'Antifungal', 'Antibacterial', 'Antileishmanial', 'Anticancer', 'Cytotoxic']]",doi_bioActivity
"['10.1021/np1007476', 'Antioxidant']","['10.1021/np1007476', ['Antinociceptive', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Cell growth inhbition', 'Molluscicidal', 'Anti-inflamatory', 'Antiallergenic', 'Anesthetic', 'Inhibition of Cathepsin V', 'Antimalarial', 'Genotoxic', 'Inhibition of Acetylcholinesterase', 'Antiviral', 'Mutagenic', 'Inhibition of Protease', 'Inhibition of Cathepsin L', 'Inhibition of Myeloperoxodase', 'Antiangiogenic', 'Anxiolytic', 'Antileishmanial', 'Antichagasic', 'Anticancer', 'Inhibition of Cathepsin B', 'Antitrypanosomal', 'Antioxidant', 'Insect antennae response', 'Cytotoxic', 'Antibacterial', 'Inhibition of Glycosidase', 'Insecticidal', 'Antifungal']]",doi_bioActivity
"['10.1590/S0100-40422008000400023', 'Antifungal']","['10.1590/S0100-40422008000400023', ['Antinociceptive', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Cell growth inhbition', 'Antiallergenic', 'Anesthetic', 'Antiangiogenic', 'Inhibition of Acetylcholinesterase', 'Insect antennae response', 'Inhibition of Myeloperoxodase', 'Molluscicidal', 'Inhibition of Glycosidase', 'Genotoxic', 'Inhibition of Protease', 'Antiviral', 'Antibacterial', 'Insecticidal', 'Antioxidant', 'Anti-inflamatory', 'Cytotoxic', 'Mutagenic', 'Inhibition of Cathepsin L', 'Antimalarial', 'Inhibition of Cathepsin V', 'Antifungal', 'Inhibition of Cathepsin B', 'Antileishmanial', 'Anxiolytic', 'Antichagasic', 'Anticancer', 'Antitrypanosomal']]",doi_bioActivity
"['10.1590/S0102-695X2010000100002', 'Antitrypanosomal']","['10.1590/S0102-695X2010000100002', ['Antinociceptive', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Cell growth inhbition', 'Antiallergenic', 'Anesthetic', 'Anti-inflamatory', 'Molluscicidal', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Insect antennae response', 'Antimalarial', 'Inhibition of Cathepsin V', 'Inhibition of Cathepsin L', 'Genotoxic', 'Antitrypanosomal', 'Inhibition of Cathepsin B', 'Antichagasic', 'Antibacterial', 'Mutagenic', 'Inhibition of Protease', 'Antiviral', 'Antileishmanial', 'Insecticidal', 'Anticancer', 'Anxiolytic', 'Inhibition of Acetylcholinesterase', 'Cytotoxic', 'Antioxidant', 'Antifungal']]",doi_bioActivity
"['10.1021/np9703656', 'Antifungal']","['10.1021/np9703656', ['Cell growth inhbition', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Inhibition of phosphorylating electron transport', 'Inhibition of ATP synthesis', 'Antinociceptive', 'Anti-inflamatory', 'Antioxidant', 'Anticancer', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Antibacterial', 'Antifungal', 'Mutagenic', 'Antiangiogenic', 'Genotoxic', 'Insect antennae response', 'Insecticidal', 'Cytotoxic', 'Inhibition of Cathepsin L', 'Antichagasic', 'Inhibition of Cathepsin B', 'Molluscicidal', 'Antiviral', 'Antitrypanosomal', 'Antimalarial', 'Inhibition of Protease', 'Anesthetic', 'Inhibition of Cathepsin V', 'Antileishmanial', 'Antiallergenic', 'Inhibition of Acetylcholinesterase', 'Anxiolytic']]",doi_bioActivity
"['10.1016/0031-9422(90)80024-B', 'Molluscicidal']","['10.1016/0031-9422(90)80024-B', ['Antinociceptive', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Cell growth inhbition', 'Inhibition of Myeloperoxodase', 'Antiviral', 'Anesthetic', 'Antiallergenic', 'Anti-inflamatory', 'Insect antennae response', 'Anxiolytic', 'Inhibition of Protease', 'Antiangiogenic', 'Antifungal', 'Inhibition of Glycosidase', 'Insecticidal', 'Antioxidant', 'Inhibition of Cathepsin L', 'Antimalarial', 'Genotoxic', 'Mutagenic', 'Inhibition of Acetylcholinesterase', 'Molluscicidal', 'Antibacterial', 'Inhibition of Cathepsin V', 'Antitrypanosomal', 'Inhibition of Cathepsin B', 'Cytotoxic', 'Antichagasic', 'Anticancer', 'Antileishmanial']]",doi_bioActivity
"['10.1590/S0103-50532003000500012', 'Antioxidant']","['10.1590/S0103-50532003000500012', ['Inhibition of ATP synthesis', 'Antinociceptive', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Cell growth inhbition', 'Antiallergenic', 'Insect antennae response', 'Anesthetic', 'Inhibition of Cathepsin V', 'Antimalarial', 'Molluscicidal', 'Inhibition of Cathepsin L', 'Inhibition of Myeloperoxodase', 'Inhibition of Protease', 'Antiviral', 'Genotoxic', 'Anti-inflamatory', 'Antichagasic', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin B', 'Mutagenic', 'Antitrypanosomal', 'Antibacterial', 'Antiangiogenic', 'Antileishmanial', 'Anticancer', 'Antioxidant', 'Inhibition of Acetylcholinesterase', 'Insecticidal', 'Cytotoxic', 'Anxiolytic', 'Antifungal']]",doi_bioActivity
"['10.1248/cpb.56.407', 'Antinociceptive']","['10.1248/cpb.56.407', ['Inhibition of ATP synthesis', 'Antinociceptive', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Cell growth inhbition', 'Antiallergenic', 'Molluscicidal', 'Antimalarial', 'Inhibition of Protease', 'Antiviral', 'Anesthetic', 'Inhibition of Cathepsin V', 'Inhibition of Cathepsin L', 'Insect antennae response', 'Genotoxic', 'Inhibition of Cathepsin B', 'Antichagasic', 'Anti-inflamatory', 'Mutagenic', 'Inhibition of Acetylcholinesterase', 'Anticancer', 'Insecticidal', 'Antitrypanosomal', 'Inhibition of Myeloperoxodase', 'Cytotoxic', 'Antileishmanial', 'Antibacterial', 'Antiangiogenic', 'Antioxidant', 'Anxiolytic', 'Inhibition of Glycosidase', 'Antifungal']]",doi_bioActivity
"['10.1590/S0100-40422002000300002', 'Cytotoxic']","['10.1590/S0100-40422002000300002', ['Antinociceptive', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Cell growth inhbition', 'Molluscicidal', 'Inhibition of Cathepsin L', 'Inhibition of Myeloperoxodase', 'Anesthetic', 'Antiallergenic', 'Antiviral', 'Cytotoxic', 'Antimalarial', 'Antiangiogenic', 'Anticancer', 'Inhibition of Protease', 'Insecticidal', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of Glycosidase', 'Genotoxic', 'Anxiolytic', 'Mutagenic', 'Antileishmanial', 'Inhibition of Cathepsin V', 'Inhibition of Acetylcholinesterase', 'Antioxidant', 'Antifungal', 'Insect antennae response', 'Anti-inflamatory', 'Antibacterial', 'Antitrypanosomal']]",doi_bioActivity
"['10.1002/jobm.200800093', 'Cytotoxic']","['10.1002/jobm.200800093', ['Antinociceptive', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Cell growth inhbition', 'Antiallergenic', 'Insect antennae response', 'Genotoxic', 'Inhibition of Protease', 'Anticancer', 'Mutagenic', 'Antiviral', 'Antimalarial', 'Molluscicidal', 'Inhibition of Cathepsin L', 'Anesthetic', 'Cytotoxic', 'Antibacterial', 'Inhibition of Acetylcholinesterase', 'Antichagasic', 'Inhibition of Cathepsin B', 'Antiangiogenic', 'Insecticidal', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin V', 'Anti-inflamatory', 'Inhibition of Myeloperoxodase', 'Anxiolytic', 'Antioxidant', 'Antitrypanosomal', 'Antileishmanial', 'Antifungal']]",doi_bioActivity
"['10.1016/S0031-9422(98)00069-7', 'Inhibition of Glycosidase']","['10.1016/S0031-9422(98)00069-7', ['Antinociceptive', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Cell growth inhbition', 'Anesthetic', 'Insect antennae response', 'Inhibition of Myeloperoxodase', 'Antiviral', 'Insecticidal', 'Anti-inflamatory', 'Antiallergenic', 'Inhibition of Protease', 'Antioxidant', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin V', 'Inhibition of Cathepsin L', 'Antiangiogenic', 'Antimalarial', 'Antifungal', 'Molluscicidal', 'Mutagenic', 'Inhibition of Acetylcholinesterase', 'Anxiolytic', 'Inhibition of Cathepsin B', 'Anticancer', 'Genotoxic', 'Antitrypanosomal', 'Antileishmanial', 'Antichagasic', 'Cytotoxic', 'Antibacterial']]",doi_bioActivity
"['10.1016/j.jphotobiol.2013.01.006', 'Inhibition of uncoupled electron transport']","['10.1016/j.jphotobiol.2013.01.006', ['Antinociceptive', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Cell growth inhbition', 'Anesthetic', 'Molluscicidal', 'Antiallergenic', 'Inhibition of Cathepsin V', 'Antimalarial', 'Inhibition of Cathepsin L', 'Antiangiogenic', 'Genotoxic', 'Insect antennae response', 'Mutagenic', 'Inhibition of Acetylcholinesterase', 'Inhibition of Myeloperoxodase', 'Inhibition of Protease', 'Antiviral', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of Glycosidase', 'Cytotoxic', 'Anticancer', 'Anxiolytic', 'Antibacterial', 'Anti-inflamatory', 'Antifungal', 'Antioxidant', 'Insecticidal', 'Antitrypanosomal', 'Antileishmanial']]",doi_bioActivity
"['10.1590/S0102-695X2008000200010', 'Antibacterial']","['10.1590/S0102-695X2008000200010', ['Antinociceptive', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Cell growth inhbition', 'Insect antennae response', 'Antiallergenic', 'Anesthetic', 'Antiangiogenic', 'Anti-inflamatory', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Insecticidal', 'Inhibition of Protease', 'Antiviral', 'Inhibition of Acetylcholinesterase', 'Molluscicidal', 'Anxiolytic', 'Genotoxic', 'Antioxidant', 'Antibacterial', 'Mutagenic', 'Antileishmanial', 'Antifungal', 'Inhibition of Cathepsin L', 'Antimalarial', 'Antichagasic', 'Antitrypanosomal', 'Anticancer', 'Cytotoxic', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin V']]",doi_bioActivity
"['10.1590/S0100-40422004000200005', 'Cytotoxic']","['10.1590/S0100-40422004000200005', ['Antinociceptive', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Cell growth inhbition', 'Anesthetic', 'Antiallergenic', 'Insect antennae response', 'Molluscicidal', 'Antiangiogenic', 'Genotoxic', 'Inhibition of Acetylcholinesterase', 'Mutagenic', 'Antimalarial', 'Inhibition of Cathepsin V', 'Inhibition of Myeloperoxodase', 'Inhibition of Cathepsin L', 'Cytotoxic', 'Inhibition of Glycosidase', 'Inhibition of Protease', 'Antiviral', 'Antifungal', 'Antibacterial', 'Inhibition of Cathepsin B', 'Antichagasic', 'Anti-inflamatory', 'Anticancer', 'Insecticidal', 'Anxiolytic', 'Antioxidant', 'Antileishmanial', 'Antitrypanosomal']]",doi_bioActivity
"['10.1248/bpb.31.538', 'Antitrypanosomal']","['10.1248/bpb.31.538', ['Antinociceptive', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Cell growth inhbition', 'Antiallergenic', 'Molluscicidal', 'Anti-inflamatory', 'Antiangiogenic', 'Antiviral', 'Anesthetic', 'Inhibition of Protease', 'Genotoxic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Inhibition of Glycosidase', 'Cytotoxic', 'Inhibition of Acetylcholinesterase', 'Insect antennae response', 'Antimalarial', 'Inhibition of Cathepsin V', 'Inhibition of Cathepsin L', 'Antifungal', 'Antichagasic', 'Antitrypanosomal', 'Anxiolytic', 'Inhibition of Cathepsin B', 'Anticancer', 'Antileishmanial', 'Antioxidant', 'Antibacterial', 'Insecticidal']]",doi_bioActivity
