true,restored,edge_type
"['10.1590/S0100-40421998000600005', 'Antifungal']","['10.1590/S0100-40421998000600005', ['Cell growth inhbition', 'Molluscicidal', 'Inhibition of basal electron transport', 'Insect antennae response', 'Antimalarial', 'Antiallergenic', 'Antitrypanosomal', 'Mutagenic', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin V', 'Inhibition of ATP synthesis', 'Inhibition of Cathepsin B', 'Anesthetic', 'Inhibition of uncoupled electron transport', 'Antibacterial', 'Genotoxic', 'Inhibition of phosphorylating electron transport', 'Anti-inflamatory', 'Cytotoxic', 'Antichagasic', 'Antileishmanial', 'Anticancer', 'Anxiolytic', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Antifungal', 'Antiangiogenic', 'Insecticidal', 'Inhibition of Acetylcholinesterase', 'Antioxidant', 'Antinociceptive', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1016/j.phytochem.2008.01.006', 'Inhibition of Glycosidase']","['10.1016/j.phytochem.2008.01.006', ['Cell growth inhbition', 'Inhibition of basal electron transport', 'Antiallergenic', 'Inhibition of Myeloperoxodase', 'Anti-inflamatory', 'Anesthetic', 'Inhibition of ATP synthesis', 'Genotoxic', 'Inhibition of uncoupled electron transport', 'Mutagenic', 'Inhibition of phosphorylating electron transport', 'Inhibition of Glycosidase', 'Insect antennae response', 'Antioxidant', 'Anxiolytic', 'Antiangiogenic', 'Antimalarial', 'Inhibition of Cathepsin L', 'Molluscicidal', 'Inhibition of Cathepsin B', 'Antileishmanial', 'Inhibition of Cathepsin V', 'Antichagasic', 'Cytotoxic', 'Antibacterial', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Anticancer', 'Antitrypanosomal', 'Insecticidal', 'Antinociceptive', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1590/S0102-695X2009000100002', 'Antitrypanosomal']","['10.1590/S0102-695X2009000100002', ['Cell growth inhbition', 'Molluscicidal', 'Antiallergenic', 'Insect antennae response', 'Mutagenic', 'Genotoxic', 'Antileishmanial', 'Anticancer', 'Anti-inflamatory', 'Inhibition of Myeloperoxodase', 'Antitrypanosomal', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antimalarial', 'Anxiolytic', 'Inhibition of Cathepsin V', 'Cytotoxic', 'Inhibition of Glycosidase', 'Antibacterial', 'Antichagasic', 'Inhibition of Acetylcholinesterase', 'Antioxidant', 'Antiangiogenic', 'Inhibition of basal electron transport', 'Insecticidal', 'Anesthetic', 'Inhibition of uncoupled electron transport', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Antifungal', 'Antinociceptive', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1590/S0103-50532005000800018', 'Antioxidant']","['10.1590/S0103-50532005000800018', ['Cell growth inhbition', 'Mutagenic', 'Antiallergenic', 'Molluscicidal', 'Genotoxic', 'Insect antennae response', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin L', 'Anti-inflamatory', 'Antiangiogenic', 'Antimalarial', 'Inhibition of Cathepsin B', 'Antileishmanial', 'Inhibition of basal electron transport', 'Anxiolytic', 'Anticancer', 'Cytotoxic', 'Antioxidant', 'Antitrypanosomal', 'Inhibition of Cathepsin V', 'Inhibition of Acetylcholinesterase', 'Inhibition of uncoupled electron transport', 'Inhibition of ATP synthesis', 'Anesthetic', 'Antichagasic', 'Inhibition of phosphorylating electron transport', 'Antibacterial', 'Antifungal', 'Insecticidal', 'Antinociceptive', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1021/np9004079', 'Cytotoxic']","['10.1021/np9004079', ['Anxiolytic', 'Inhibition of basal electron transport', 'Antiangiogenic', 'Antiallergenic', 'Inhibition of Cathepsin B', 'Inhibition of phosphorylating electron transport', 'Inhibition of Cathepsin L', 'Inhibition of uncoupled electron transport', 'Inhibition of ATP synthesis', 'Cell growth inhbition', 'Antichagasic', 'Anesthetic', 'Inhibition of Glycosidase', 'Antimalarial', 'Anticancer', 'Inhibition of Cathepsin V', 'Genotoxic', 'Mutagenic', 'Inhibition of Myeloperoxodase', 'Cytotoxic', 'Anti-inflamatory', 'Molluscicidal', 'Insect antennae response', 'Antileishmanial', 'Insecticidal', 'Antifungal', 'Inhibition of Acetylcholinesterase', 'Antibacterial', 'Antitrypanosomal', 'Antioxidant', 'Antinociceptive', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1590/S0103-50532005000400005', 'Antioxidant']","['10.1590/S0103-50532005000400005', ['Cell growth inhbition', 'Inhibition of basal electron transport', 'Anesthetic', 'Insect antennae response', 'Mutagenic', 'Inhibition of uncoupled electron transport', 'Inhibition of ATP synthesis', 'Genotoxic', 'Inhibition of Myeloperoxodase', 'Anti-inflamatory', 'Inhibition of phosphorylating electron transport', 'Molluscicidal', 'Anxiolytic', 'Antiallergenic', 'Inhibition of Glycosidase', 'Inhibition of Acetylcholinesterase', 'Antibacterial', 'Antileishmanial', 'Antiangiogenic', 'Antioxidant', 'Insecticidal', 'Cytotoxic', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin V', 'Antitrypanosomal', 'Antimalarial', 'Inhibition of Cathepsin B', 'Antichagasic', 'Antifungal', 'Anticancer', 'Antinociceptive', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1590/S0100-40422006000300016', 'Antioxidant']","['10.1590/S0100-40422006000300016', ['Anti-inflamatory', 'Inhibition of Myeloperoxodase', 'Antiallergenic', 'Insect antennae response', 'Mutagenic', 'Genotoxic', 'Cell growth inhbition', 'Inhibition of Glycosidase', 'Antioxidant', 'Inhibition of basal electron transport', 'Anxiolytic', 'Antileishmanial', 'Inhibition of ATP synthesis', 'Inhibition of uncoupled electron transport', 'Anesthetic', 'Antiangiogenic', 'Inhibition of phosphorylating electron transport', 'Inhibition of Cathepsin V', 'Inhibition of Cathepsin L', 'Antimalarial', 'Inhibition of Cathepsin B', 'Molluscicidal', 'Antitrypanosomal', 'Antibacterial', 'Insecticidal', 'Inhibition of Acetylcholinesterase', 'Cytotoxic', 'Antichagasic', 'Anticancer', 'Antifungal', 'Antinociceptive', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1016/S0031-9422(00)00477-5', 'Antioxidant']","['10.1016/S0031-9422(00)00477-5', ['Antibacterial', 'Anxiolytic', 'Genotoxic', 'Antifungal', 'Mutagenic', 'Insect antennae response', 'Inhibition of ATP synthesis', 'Inhibition of Cathepsin V', 'Anti-inflamatory', 'Antiallergenic', 'Antioxidant', 'Insecticidal', 'Inhibition of basal electron transport', 'Antiangiogenic', 'Inhibition of uncoupled electron transport', 'Inhibition of Glycosidase', 'Inhibition of Myeloperoxodase', 'Inhibition of phosphorylating electron transport', 'Antitrypanosomal', 'Inhibition of Cathepsin L', 'Cytotoxic', 'Antichagasic', 'Inhibition of Cathepsin B', 'Anesthetic', 'Inhibition of Acetylcholinesterase', 'Antimalarial', 'Molluscicidal', 'Antileishmanial', 'Cell growth inhbition', 'Anticancer', 'Antinociceptive', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1590/S0103-50532006000300017', 'Insecticidal']","['10.1590/S0103-50532006000300017', ['Cell growth inhbition', 'Molluscicidal', 'Insect antennae response', 'Mutagenic', 'Inhibition of Acetylcholinesterase', 'Genotoxic', 'Antileishmanial', 'Antiallergenic', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antimalarial', 'Insecticidal', 'Anxiolytic', 'Anticancer', 'Antichagasic', 'Anesthetic', 'Inhibition of basal electron transport', 'Inhibition of Cathepsin V', 'Antibacterial', 'Cytotoxic', 'Inhibition of uncoupled electron transport', 'Anti-inflamatory', 'Antiangiogenic', 'Inhibition of phosphorylating electron transport', 'Inhibition of ATP synthesis', 'Antifungal', 'Inhibition of Myeloperoxodase', 'Antitrypanosomal', 'Inhibition of Glycosidase', 'Antioxidant', 'Antinociceptive', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1016/j.phytochem.2004.03.039', 'Antioxidant']","['10.1016/j.phytochem.2004.03.039', ['Cell growth inhbition', 'Molluscicidal', 'Insect antennae response', 'Mutagenic', 'Inhibition of basal electron transport', 'Antiallergenic', 'Genotoxic', 'Inhibition of Cathepsin V', 'Anticancer', 'Anti-inflamatory', 'Inhibition of Cathepsin L', 'Inhibition of ATP synthesis', 'Anesthetic', 'Inhibition of Cathepsin B', 'Inhibition of uncoupled electron transport', 'Anxiolytic', 'Antimalarial', 'Cytotoxic', 'Inhibition of phosphorylating electron transport', 'Antileishmanial', 'Inhibition of Myeloperoxodase', 'Antichagasic', 'Antiangiogenic', 'Insecticidal', 'Inhibition of Glycosidase', 'Antitrypanosomal', 'Antioxidant', 'Antibacterial', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Antinociceptive', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1016/0040-4020(95)00254-6', 'Cytotoxic']","['10.1016/0040-4020(95)00254-6', ['Cell growth inhbition', 'Molluscicidal', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Inhibition of phosphorylating electron transport', 'Antimalarial', 'Anticancer', 'Anesthetic', 'Mutagenic', 'Antichagasic', 'Genotoxic', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Antiallergenic', 'Inhibition of Cathepsin V', 'Cytotoxic', 'Anxiolytic', 'Anti-inflamatory', 'Antibacterial', 'Antifungal', 'Antileishmanial', 'Insect antennae response', 'Antioxidant', 'Antitrypanosomal', 'Insecticidal', 'Inhibition of Acetylcholinesterase', 'Antinociceptive', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1016/j.cbi.2010.08.008', 'Anticancer']","['10.1016/j.cbi.2010.08.008', ['Antiallergenic', 'Inhibition of Cathepsin V', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Inhibition of Cathepsin B', 'Antimalarial', 'Cell growth inhbition', 'Anti-inflamatory', 'Genotoxic', 'Anticancer', 'Antichagasic', 'Mutagenic', 'Molluscicidal', 'Inhibition of basal electron transport', 'Antileishmanial', 'Antiangiogenic', 'Antitrypanosomal', 'Antibacterial', 'Inhibition of Myeloperoxodase', 'Inhibition of ATP synthesis', 'Insect antennae response', 'Cytotoxic', 'Inhibition of Acetylcholinesterase', 'Inhibition of phosphorylating electron transport', 'Inhibition of uncoupled electron transport', 'Inhibition of Glycosidase', 'Anesthetic', 'Antioxidant', 'Antifungal', 'Insecticidal', 'Antinociceptive', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1080/14786410903335232', 'Anticancer']","['10.1080/14786410903335232', ['Antiallergenic', 'Inhibition of Cathepsin L', 'Antimalarial', 'Inhibition of Cathepsin B', 'Anxiolytic', 'Anti-inflamatory', 'Antichagasic', 'Inhibition of Cathepsin V', 'Genotoxic', 'Antileishmanial', 'Inhibition of Myeloperoxodase', 'Antibacterial', 'Inhibition of basal electron transport', 'Inhibition of Acetylcholinesterase', 'Antiangiogenic', 'Inhibition of Glycosidase', 'Mutagenic', 'Anticancer', 'Inhibition of uncoupled electron transport', 'Inhibition of phosphorylating electron transport', 'Inhibition of ATP synthesis', 'Cell growth inhbition', 'Insect antennae response', 'Anesthetic', 'Antitrypanosomal', 'Antioxidant', 'Cytotoxic', 'Molluscicidal', 'Antifungal', 'Insecticidal', 'Antinociceptive', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1016/S0031-9422(00)00248-X', 'Antitrypanosomal']","['10.1016/S0031-9422(00)00248-X', ['Antibacterial', 'Anxiolytic', 'Antifungal', 'Genotoxic', 'Antioxidant', 'Anti-inflamatory', 'Inhibition of ATP synthesis', 'Insecticidal', 'Mutagenic', 'Inhibition of Cathepsin V', 'Insect antennae response', 'Inhibition of basal electron transport', 'Antiallergenic', 'Inhibition of Glycosidase', 'Inhibition of uncoupled electron transport', 'Inhibition of Myeloperoxodase', 'Antitrypanosomal', 'Antiangiogenic', 'Inhibition of phosphorylating electron transport', 'Inhibition of Cathepsin L', 'Antichagasic', 'Anesthetic', 'Inhibition of Cathepsin B', 'Cytotoxic', 'Inhibition of Acetylcholinesterase', 'Antimalarial', 'Molluscicidal', 'Cell growth inhbition', 'Antileishmanial', 'Anticancer', 'Antinociceptive', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1590/S0102-695X2007000300003', 'Antioxidant']","['10.1590/S0102-695X2007000300003', ['Cell growth inhbition', 'Inhibition of basal electron transport', 'Antiallergenic', 'Molluscicidal', 'Antiangiogenic', 'Anti-inflamatory', 'Inhibition of uncoupled electron transport', 'Mutagenic', 'Inhibition of phosphorylating electron transport', 'Inhibition of ATP synthesis', 'Genotoxic', 'Anxiolytic', 'Anesthetic', 'Anticancer', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin V', 'Inhibition of Myeloperoxodase', 'Cytotoxic', 'Inhibition of Cathepsin B', 'Inhibition of Glycosidase', 'Insect antennae response', 'Antimalarial', 'Antileishmanial', 'Antichagasic', 'Antioxidant', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Insecticidal', 'Antifungal', 'Antibacterial', 'Antinociceptive', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1016/j.phytochem.2008.01.006', 'Inhibition of Myeloperoxodase']","['10.1016/j.phytochem.2008.01.006', ['Cell growth inhbition', 'Inhibition of basal electron transport', 'Antiallergenic', 'Inhibition of Myeloperoxodase', 'Anti-inflamatory', 'Anesthetic', 'Inhibition of ATP synthesis', 'Genotoxic', 'Inhibition of uncoupled electron transport', 'Mutagenic', 'Inhibition of phosphorylating electron transport', 'Inhibition of Glycosidase', 'Insect antennae response', 'Antioxidant', 'Anxiolytic', 'Antiangiogenic', 'Antimalarial', 'Inhibition of Cathepsin L', 'Molluscicidal', 'Inhibition of Cathepsin B', 'Antileishmanial', 'Inhibition of Cathepsin V', 'Antichagasic', 'Cytotoxic', 'Antibacterial', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Anticancer', 'Antitrypanosomal', 'Insecticidal', 'Antinociceptive', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1016/j.chroma.2009.02.066', 'Antifungal']","['10.1016/j.chroma.2009.02.066', ['Insect antennae response', 'Inhibition of basal electron transport', 'Anesthetic', 'Inhibition of uncoupled electron transport', 'Inhibition of phosphorylating electron transport', 'Anti-inflamatory', 'Cell growth inhbition', 'Inhibition of ATP synthesis', 'Mutagenic', 'Insecticidal', 'Genotoxic', 'Molluscicidal', 'Antiangiogenic', 'Antileishmanial', 'Anxiolytic', 'Antiallergenic', 'Inhibition of Cathepsin V', 'Inhibition of Acetylcholinesterase', 'Antioxidant', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin L', 'Antimalarial', 'Inhibition of Cathepsin B', 'Inhibition of Myeloperoxodase', 'Antifungal', 'Antichagasic', 'Antitrypanosomal', 'Cytotoxic', 'Antibacterial', 'Anticancer', 'Antinociceptive', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1590/S0102-695X2008000200010', 'Antibacterial']","['10.1590/S0102-695X2008000200010', ['Cell growth inhbition', 'Antiallergenic', 'Antileishmanial', 'Mutagenic', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Molluscicidal', 'Genotoxic', 'Insect antennae response', 'Antimalarial', 'Inhibition of basal electron transport', 'Inhibition of Myeloperoxodase', 'Antichagasic', 'Inhibition of ATP synthesis', 'Antitrypanosomal', 'Inhibition of uncoupled electron transport', 'Inhibition of Glycosidase', 'Inhibition of phosphorylating electron transport', 'Inhibition of Cathepsin V', 'Anesthetic', 'Anxiolytic', 'Anticancer', 'Anti-inflamatory', 'Antibacterial', 'Cytotoxic', 'Antiangiogenic', 'Insecticidal', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Antioxidant', 'Antinociceptive', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1590/S0100-46702007000300002', 'Antifungal']","['10.1590/S0100-46702007000300002', ['Molluscicidal', 'Cell growth inhbition', 'Anticancer', 'Insect antennae response', 'Mutagenic', 'Genotoxic', 'Antiallergenic', 'Antifungal', 'Anxiolytic', 'Insecticidal', 'Cytotoxic', 'Inhibition of Cathepsin B', 'Antibacterial', 'Antitrypanosomal', 'Antimalarial', 'Antichagasic', 'Inhibition of Acetylcholinesterase', 'Anesthetic', 'Inhibition of Cathepsin L', 'Antioxidant', 'Antiangiogenic', 'Inhibition of Glycosidase', 'Inhibition of Myeloperoxodase', 'Inhibition of uncoupled electron transport', 'Anti-inflamatory', 'Inhibition of Cathepsin V', 'Inhibition of phosphorylating electron transport', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport', 'Antileishmanial', 'Antinociceptive', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1107/S1600536803019913', 'Antileishmanial']","['10.1107/S1600536803019913', ['Antibacterial', 'Anxiolytic', 'Genotoxic', 'Antifungal', 'Inhibition of Cathepsin V', 'Mutagenic', 'Insecticidal', 'Antiallergenic', 'Antioxidant', 'Inhibition of ATP synthesis', 'Insect antennae response', 'Anti-inflamatory', 'Inhibition of Glycosidase', 'Inhibition of basal electron transport', 'Inhibition of Cathepsin L', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Cytotoxic', 'Antichagasic', 'Inhibition of Cathepsin B', 'Antitrypanosomal', 'Inhibition of uncoupled electron transport', 'Inhibition of phosphorylating electron transport', 'Anesthetic', 'Cell growth inhbition', 'Antimalarial', 'Molluscicidal', 'Inhibition of Acetylcholinesterase', 'Anticancer', 'Antileishmanial', 'Antinociceptive', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1515/znc-2011-5-607', 'Insecticidal']","['10.1515/znc-2011-5-607', ['Cell growth inhbition', 'Molluscicidal', 'Insect antennae response', 'Mutagenic', 'Antiallergenic', 'Inhibition of basal electron transport', 'Genotoxic', 'Anxiolytic', 'Anesthetic', 'Inhibition of Cathepsin B', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Anticancer', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Insecticidal', 'Antimalarial', 'Cytotoxic', 'Antiangiogenic', 'Inhibition of Cathepsin V', 'Antitrypanosomal', 'Anti-inflamatory', 'Antileishmanial', 'Antichagasic', 'Antibacterial', 'Inhibition of Acetylcholinesterase', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Antifungal', 'Antioxidant', 'Antinociceptive', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
