true,restored,edge_type
"['10.1021/jf00030a035', 'Cytotoxic']","['10.1021/jf00030a035', ['Antiallergenic', 'Mutagenic', 'Genotoxic', 'Cell growth inhbition', 'Anxiolytic', 'Inhibition of Cathepsin L', 'Insect antennae response', 'Antichagasic', 'Cytotoxic', 'Anticancer', 'Inhibition of Cathepsin B', 'Inhibition of Protease', 'Antimalarial', 'Antileishmanial', 'Antiangiogenic', 'Antiviral', 'Anti-inflamatory', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Insecticidal', 'Antibacterial', 'Inhibition of basal electron transport', 'Inhibition of phosphorylating electron transport', 'Antioxidant', 'Inhibition of ATP synthesis', 'Anesthetic', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin V', 'Antifungal', 'Molluscicidal', 'Antinociceptive']]",doi_bioActivity
"['10.1016/j.jpba.2012.08.028', 'Antitrypanosomal']","['10.1016/j.jpba.2012.08.028', ['Antiallergenic', 'Mutagenic', 'Genotoxic', 'Anxiolytic', 'Insect antennae response', 'Inhibition of Cathepsin L', 'Antimalarial', 'Antileishmanial', 'Insecticidal', 'Cell growth inhbition', 'Antichagasic', 'Anesthetic', 'Inhibition of Protease', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport', 'Antitrypanosomal', 'Inhibition of phosphorylating electron transport', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin V', 'Antiviral', 'Inhibition of Acetylcholinesterase', 'Inhibition of uncoupled electron transport', 'Antibacterial', 'Anticancer', 'Anti-inflamatory', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Cytotoxic', 'Inhibition of Glycosidase', 'Antioxidant', 'Antifungal', 'Molluscicidal', 'Antinociceptive']]",doi_bioActivity
"['10.1590/S0100-40422009000600037', 'Insecticidal']","['10.1590/S0100-40422009000600037', ['Insecticidal', 'Insect antennae response', 'Mutagenic', 'Genotoxic', 'Antiallergenic', 'Inhibition of ATP synthesis', 'Antileishmanial', 'Inhibition of basal electron transport', 'Anesthetic', 'Antiangiogenic', 'Anxiolytic', 'Inhibition of phosphorylating electron transport', 'Cytotoxic', 'Inhibition of uncoupled electron transport', 'Cell growth inhbition', 'Inhibition of Acetylcholinesterase', 'Inhibition of Protease', 'Antitrypanosomal', 'Inhibition of Myeloperoxodase', 'Inhibition of Cathepsin V', 'Inhibition of Cathepsin L', 'Inhibition of Glycosidase', 'Antichagasic', 'Antifungal', 'Antiviral', 'Antibacterial', 'Antimalarial', 'Anti-inflamatory', 'Inhibition of Cathepsin B', 'Antioxidant', 'Anticancer', 'Molluscicidal', 'Antinociceptive']]",doi_bioActivity
"['10.1055/s-0034-1368301', 'Anticancer']","['10.1055/s-0034-1368301', ['Genotoxic', 'Antiallergenic', 'Mutagenic', 'Anesthetic', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Antichagasic', 'Antimalarial', 'Cytotoxic', 'Antileishmanial', 'Antibacterial', 'Inhibition of Cathepsin B', 'Insect antennae response', 'Inhibition of Acetylcholinesterase', 'Inhibition of Protease', 'Inhibition of Cathepsin V', 'Anticancer', 'Insecticidal', 'Antiangiogenic', 'Antiviral', 'Inhibition of ATP synthesis', 'Antifungal', 'Inhibition of Myeloperoxodase', 'Inhibition of basal electron transport', 'Cell growth inhbition', 'Inhibition of uncoupled electron transport', 'Inhibition of Glycosidase', 'Inhibition of phosphorylating electron transport', 'Antioxidant', 'Antitrypanosomal', 'Anti-inflamatory', 'Molluscicidal', 'Antinociceptive']]",doi_bioActivity
"['10.1016/j.bmc.2010.12.056', 'Inhibition of Cathepsin V']","['10.1016/j.bmc.2010.12.056', ['Antiallergenic', 'Inhibition of Cathepsin L', 'Mutagenic', 'Antichagasic', 'Genotoxic', 'Cell growth inhbition', 'Antimalarial', 'Anxiolytic', 'Inhibition of Cathepsin B', 'Antileishmanial', 'Cytotoxic', 'Inhibition of Protease', 'Anticancer', 'Insect antennae response', 'Inhibition of Acetylcholinesterase', 'Antiangiogenic', 'Antiviral', 'Anti-inflamatory', 'Anesthetic', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport', 'Inhibition of Cathepsin V', 'Inhibition of phosphorylating electron transport', 'Inhibition of uncoupled electron transport', 'Inhibition of Glycosidase', 'Antibacterial', 'Antioxidant', 'Antitrypanosomal', 'Inhibition of Myeloperoxodase', 'Antifungal', 'Insecticidal', 'Molluscicidal', 'Antinociceptive']]",doi_bioActivity
"['10.1590/S0103-50532005000300018', 'Inhibition of Acetylcholinesterase']","['10.1590/S0103-50532005000300018', ['Inhibition of Cathepsin L', 'Antiallergenic', 'Antichagasic', 'Mutagenic', 'Cell growth inhbition', 'Inhibition of Cathepsin B', 'Antimalarial', 'Anesthetic', 'Inhibition of Protease', 'Genotoxic', 'Anticancer', 'Antiviral', 'Inhibition of ATP synthesis', 'Antileishmanial', 'Antiangiogenic', 'Anxiolytic', 'Inhibition of basal electron transport', 'Insect antennae response', 'Inhibition of Glycosidase', 'Inhibition of phosphorylating electron transport', 'Inhibition of uncoupled electron transport', 'Insecticidal', 'Inhibition of Cathepsin V', 'Inhibition of Myeloperoxodase', 'Anti-inflamatory', 'Antitrypanosomal', 'Cytotoxic', 'Inhibition of Acetylcholinesterase', 'Antibacterial', 'Antioxidant', 'Antifungal', 'Molluscicidal', 'Antinociceptive']]",doi_bioActivity
"['10.1248/cpb.56.407', 'Anti-inflamatory']","['10.1248/cpb.56.407', ['Mutagenic', 'Antiallergenic', 'Genotoxic', 'Inhibition of Cathepsin L', 'Antichagasic', 'Cell growth inhbition', 'Anxiolytic', 'Insect antennae response', 'Antimalarial', 'Inhibition of Cathepsin B', 'Antileishmanial', 'Inhibition of Protease', 'Anti-inflamatory', 'Anticancer', 'Antioxidant', 'Inhibition of Myeloperoxodase', 'Inhibition of basal electron transport', 'Inhibition of phosphorylating electron transport', 'Inhibition of ATP synthesis', 'Antiviral', 'Inhibition of Glycosidase', 'Anesthetic', 'Antitrypanosomal', 'Cytotoxic', 'Antibacterial', 'Insecticidal', 'Inhibition of uncoupled electron transport', 'Antiangiogenic', 'Inhibition of Acetylcholinesterase', 'Inhibition of Cathepsin V', 'Antifungal', 'Molluscicidal', 'Antinociceptive']]",doi_bioActivity
"['10.1021/jf00030a035', 'Anticancer']","['10.1021/jf00030a035', ['Antiallergenic', 'Mutagenic', 'Genotoxic', 'Cell growth inhbition', 'Anxiolytic', 'Inhibition of Cathepsin L', 'Insect antennae response', 'Antichagasic', 'Cytotoxic', 'Anticancer', 'Inhibition of Cathepsin B', 'Inhibition of Protease', 'Antimalarial', 'Antileishmanial', 'Antiangiogenic', 'Antiviral', 'Anti-inflamatory', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Insecticidal', 'Antibacterial', 'Inhibition of basal electron transport', 'Inhibition of phosphorylating electron transport', 'Antioxidant', 'Inhibition of ATP synthesis', 'Anesthetic', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin V', 'Antifungal', 'Molluscicidal', 'Antinociceptive']]",doi_bioActivity
"['10.1016/S0031-9422(00)00477-5', 'Antioxidant']","['10.1016/S0031-9422(00)00477-5', ['Antibacterial', 'Anesthetic', 'Inhibition of Cathepsin B', 'Antichagasic', 'Antifungal', 'Inhibition of Myeloperoxodase', 'Anticancer', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Antiangiogenic', 'Antimalarial', 'Antiallergenic', 'Anti-inflamatory', 'Inhibition of uncoupled electron transport', 'Inhibition of Glycosidase', 'Inhibition of Protease', 'Antioxidant', 'Antileishmanial', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Genotoxic', 'Antiviral', 'Insecticidal', 'Inhibition of phosphorylating electron transport', 'Cell growth inhbition', 'Inhibition of Acetylcholinesterase', 'Cytotoxic', 'Molluscicidal', 'Mutagenic', 'Inhibition of Cathepsin V', 'Antitrypanosomal', 'Insect antennae response', 'Antinociceptive']]",doi_bioActivity
"['10.1590/S0103-50532006000300017', 'Insecticidal']","['10.1590/S0103-50532006000300017', ['Antiallergenic', 'Mutagenic', 'Insect antennae response', 'Cell growth inhbition', 'Genotoxic', 'Insecticidal', 'Inhibition of Acetylcholinesterase', 'Inhibition of Protease', 'Inhibition of Cathepsin L', 'Antileishmanial', 'Antichagasic', 'Anesthetic', 'Anxiolytic', 'Antiviral', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin B', 'Anticancer', 'Cytotoxic', 'Antimalarial', 'Inhibition of Cathepsin V', 'Inhibition of Myeloperoxodase', 'Antibacterial', 'Antitrypanosomal', 'Anti-inflamatory', 'Inhibition of ATP synthesis', 'Antifungal', 'Inhibition of basal electron transport', 'Antiangiogenic', 'Antioxidant', 'Inhibition of phosphorylating electron transport', 'Inhibition of uncoupled electron transport', 'Molluscicidal', 'Antinociceptive']]",doi_bioActivity
"['10.1590/S0103-50532003000500012', 'Antioxidant']","['10.1590/S0103-50532003000500012', ['Mutagenic', 'Antiallergenic', 'Genotoxic', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Antichagasic', 'Insect antennae response', 'Antimalarial', 'Cell growth inhbition', 'Cytotoxic', 'Anti-inflamatory', 'Inhibition of Acetylcholinesterase', 'Inhibition of Cathepsin B', 'Inhibition of Protease', 'Antioxidant', 'Antileishmanial', 'Anticancer', 'Antiviral', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport', 'Inhibition of phosphorylating electron transport', 'Inhibition of Myeloperoxodase', 'Antiangiogenic', 'Antibacterial', 'Inhibition of Glycosidase', 'Inhibition of uncoupled electron transport', 'Anesthetic', 'Insecticidal', 'Inhibition of Cathepsin V', 'Antitrypanosomal', 'Antifungal', 'Molluscicidal', 'Antinociceptive']]",doi_bioActivity
"['10.1016/0031-9422(90)80024-B', 'Molluscicidal']","['10.1016/0031-9422(90)80024-B', ['Anesthetic', 'Insect antennae response', 'Mutagenic', 'Anti-inflamatory', 'Inhibition of ATP synthesis', 'Inhibition of Cathepsin L', 'Genotoxic', 'Antiallergenic', 'Inhibition of basal electron transport', 'Inhibition of phosphorylating electron transport', 'Inhibition of Myeloperoxodase', 'Inhibition of Cathepsin V', 'Antioxidant', 'Inhibition of uncoupled electron transport', 'Inhibition of Protease', 'Inhibition of Glycosidase', 'Antifungal', 'Antichagasic', 'Cell growth inhbition', 'Cytotoxic', 'Insecticidal', 'Inhibition of Acetylcholinesterase', 'Antimalarial', 'Antiviral', 'Anxiolytic', 'Antiangiogenic', 'Inhibition of Cathepsin B', 'Antibacterial', 'Antileishmanial', 'Antitrypanosomal', 'Anticancer', 'Molluscicidal', 'Antinociceptive']]",doi_bioActivity
"['10.1248/bpb.31.538', 'Antitrypanosomal']","['10.1248/bpb.31.538', ['Antiallergenic', 'Inhibition of Cathepsin L', 'Antichagasic', 'Antimalarial', 'Cell growth inhbition', 'Inhibition of Cathepsin B', 'Mutagenic', 'Anti-inflamatory', 'Antileishmanial', 'Genotoxic', 'Anxiolytic', 'Anticancer', 'Antiangiogenic', 'Antibacterial', 'Inhibition of Myeloperoxodase', 'Inhibition of Acetylcholinesterase', 'Inhibition of Protease', 'Antitrypanosomal', 'Anesthetic', 'Inhibition of Glycosidase', 'Insect antennae response', 'Antiviral', 'Insecticidal', 'Antioxidant', 'Inhibition of Cathepsin V', 'Cytotoxic', 'Inhibition of phosphorylating electron transport', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Antifungal', 'Molluscicidal', 'Antinociceptive']]",doi_bioActivity
"['10.1021/cc100076k', 'Inhibition of Cathepsin V']","['10.1021/cc100076k', ['Antiallergenic', 'Mutagenic', 'Inhibition of Cathepsin L', 'Genotoxic', 'Antichagasic', 'Cell growth inhbition', 'Anti-inflamatory', 'Inhibition of Cathepsin B', 'Anxiolytic', 'Inhibition of Protease', 'Cytotoxic', 'Antimalarial', 'Antiviral', 'Insect antennae response', 'Anticancer', 'Inhibition of Myeloperoxodase', 'Antileishmanial', 'Antioxidant', 'Inhibition of Glycosidase', 'Antiangiogenic', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Anesthetic', 'Insecticidal', 'Inhibition of uncoupled electron transport', 'Inhibition of Acetylcholinesterase', 'Inhibition of Cathepsin V', 'Antitrypanosomal', 'Antibacterial', 'Antifungal', 'Molluscicidal', 'Antinociceptive']]",doi_bioActivity
"['10.5935/0103-5053.19960024', 'Antifungal']","['10.5935/0103-5053.19960024', ['Anesthetic', 'Molluscicidal', 'Antibacterial', 'Inhibition of Protease', 'Cell growth inhbition', 'Insect antennae response', 'Antifungal', 'Antiviral', 'Anxiolytic', 'Antiallergenic', 'Insecticidal', 'Inhibition of Cathepsin V', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Inhibition of phosphorylating electron transport', 'Inhibition of Cathepsin B', 'Anticancer', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Antichagasic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Genotoxic', 'Antimalarial', 'Antioxidant', 'Cytotoxic', 'Inhibition of Glycosidase', 'Antiangiogenic', 'Anti-inflamatory', 'Antileishmanial', 'Antinociceptive']]",doi_bioActivity
"['10.1080/14786410600907002', 'Anticancer']","['10.1080/14786410600907002', ['Antiallergenic', 'Cell growth inhbition', 'Mutagenic', 'Inhibition of Cathepsin L', 'Genotoxic', 'Antichagasic', 'Insect antennae response', 'Inhibition of Protease', 'Inhibition of Cathepsin B', 'Antileishmanial', 'Anxiolytic', 'Cytotoxic', 'Insecticidal', 'Antimalarial', 'Anticancer', 'Antiangiogenic', 'Antibacterial', 'Anesthetic', 'Antiviral', 'Inhibition of Acetylcholinesterase', 'Inhibition of Glycosidase', 'Antitrypanosomal', 'Inhibition of Myeloperoxodase', 'Inhibition of Cathepsin V', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Antifungal', 'Inhibition of phosphorylating electron transport', 'Anti-inflamatory', 'Inhibition of uncoupled electron transport', 'Antioxidant', 'Molluscicidal', 'Antinociceptive']]",doi_bioActivity
"['10.1590/S0073-47212009000100009', 'Insecticidal']","['10.1590/S0073-47212009000100009', ['Antiallergenic', 'Mutagenic', 'Genotoxic', 'Antileishmanial', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Insect antennae response', 'Antimalarial', 'Antichagasic', 'Cell growth inhbition', 'Anti-inflamatory', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Inhibition of Cathepsin B', 'Inhibition of Protease', 'Insecticidal', 'Antiviral', 'Antioxidant', 'Cytotoxic', 'Anticancer', 'Anesthetic', 'Antibacterial', 'Inhibition of Myeloperoxodase', 'Inhibition of basal electron transport', 'Antiangiogenic', 'Inhibition of phosphorylating electron transport', 'Inhibition of ATP synthesis', 'Inhibition of uncoupled electron transport', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin V', 'Antifungal', 'Molluscicidal', 'Antinociceptive']]",doi_bioActivity
"['10.1016/j.phytochem.2005.06.019', 'Antioxidant']","['10.1016/j.phytochem.2005.06.019', ['Mutagenic', 'Antiallergenic', 'Genotoxic', 'Inhibition of Cathepsin L', 'Antioxidant', 'Cell growth inhbition', 'Antichagasic', 'Inhibition of Protease', 'Anti-inflamatory', 'Inhibition of ATP synthesis', 'Antiviral', 'Inhibition of basal electron transport', 'Anxiolytic', 'Inhibition of phosphorylating electron transport', 'Inhibition of Acetylcholinesterase', 'Inhibition of Cathepsin B', 'Insect antennae response', 'Antimalarial', 'Inhibition of uncoupled electron transport', 'Cytotoxic', 'Anesthetic', 'Antileishmanial', 'Inhibition of Myeloperoxodase', 'Anticancer', 'Inhibition of Cathepsin V', 'Inhibition of Glycosidase', 'Antiangiogenic', 'Antibacterial', 'Antifungal', 'Antitrypanosomal', 'Insecticidal', 'Molluscicidal', 'Antinociceptive']]",doi_bioActivity
"['10.1016/j.cbi.2010.08.008', 'Anticancer']","['10.1016/j.cbi.2010.08.008', ['Antiallergenic', 'Mutagenic', 'Inhibition of Cathepsin L', 'Antichagasic', 'Antimalarial', 'Genotoxic', 'Anti-inflamatory', 'Anxiolytic', 'Inhibition of Cathepsin B', 'Antileishmanial', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Inhibition of uncoupled electron transport', 'Antiangiogenic', 'Anticancer', 'Insect antennae response', 'Inhibition of Myeloperoxodase', 'Cytotoxic', 'Antitrypanosomal', 'Antioxidant', 'Inhibition of Glycosidase', 'Inhibition of Protease', 'Antiviral', 'Antibacterial', 'Inhibition of Acetylcholinesterase', 'Insecticidal', 'Anesthetic', 'Inhibition of Cathepsin V', 'Antifungal', 'Molluscicidal', 'Antinociceptive']]",doi_bioActivity
"['10.1590/S0100-40422006000300016', 'Antioxidant']","['10.1590/S0100-40422006000300016', ['Mutagenic', 'Genotoxic', 'Antiallergenic', 'Insect antennae response', 'Antioxidant', 'Anti-inflamatory', 'Inhibition of Myeloperoxodase', 'Inhibition of Cathepsin L', 'Inhibition of ATP synthesis', 'Cell growth inhbition', 'Anxiolytic', 'Inhibition of basal electron transport', 'Inhibition of phosphorylating electron transport', 'Anesthetic', 'Antichagasic', 'Inhibition of Protease', 'Inhibition of Acetylcholinesterase', 'Antimalarial', 'Antiviral', 'Inhibition of Glycosidase', 'Inhibition of uncoupled electron transport', 'Antileishmanial', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin V', 'Cytotoxic', 'Antibacterial', 'Antiangiogenic', 'Anticancer', 'Insecticidal', 'Antifungal', 'Antitrypanosomal', 'Molluscicidal', 'Antinociceptive']]",doi_bioActivity
"['10.1016/0031-9422(81)80027-1', 'Anesthetic']","['10.1016/0031-9422(81)80027-1', ['Mutagenic', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport', 'Inhibition of phosphorylating electron transport', 'Genotoxic', 'Insect antennae response', 'Inhibition of uncoupled electron transport', 'Antiallergenic', 'Anesthetic', 'Anxiolytic', 'Inhibition of Myeloperoxodase', 'Cell growth inhbition', 'Antiangiogenic', 'Insecticidal', 'Antileishmanial', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin L', 'Cytotoxic', 'Antichagasic', 'Anti-inflamatory', 'Inhibition of Acetylcholinesterase', 'Inhibition of Protease', 'Antimalarial', 'Inhibition of Cathepsin V', 'Antioxidant', 'Antiviral', 'Antibacterial', 'Inhibition of Cathepsin B', 'Antifungal', 'Anticancer', 'Antitrypanosomal', 'Molluscicidal', 'Antinociceptive']]",doi_bioActivity
