true,restored,edge_type
"['10.1021/np030100t', 'Antioxidant']","['10.1021/np030100t', ['Anticancer', 'Antiallergenic', 'Cytotoxic', 'Insecticidal', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Cell growth inhbition', 'Inhibition of Cathepsin V', 'Antioxidant', 'Antitrypanosomal', 'Anesthetic', 'Inhibition of Protease', 'Antimalarial', 'Antiviral', 'Molluscicidal', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of phosphorylating electron transport', 'Insect antennae response', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Genotoxic', 'Anti-inflamatory', 'Inhibition of Glycosidase', 'Antinociceptive', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport']]",doi_bioActivity
"['10.1590/S0102-695X2010005000017', 'Antiangiogenic']","['10.1590/S0102-695X2010005000017', ['Antiallergenic', 'Anticancer', 'Inhibition of Acetylcholinesterase', 'Cell growth inhbition', 'Insecticidal', 'Cytotoxic', 'Antioxidant', 'Antifungal', 'Inhibition of Cathepsin V', 'Antitrypanosomal', 'Anesthetic', 'Inhibition of Protease', 'Antimalarial', 'Antiviral', 'Molluscicidal', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of phosphorylating electron transport', 'Insect antennae response', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Genotoxic', 'Anti-inflamatory', 'Antinociceptive', 'Inhibition of Glycosidase', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport']]",doi_bioActivity
"['10.1016/S0031-9422(01)00079-6', 'Antifungal']","['10.1016/S0031-9422(01)00079-6', ['Anticancer', 'Cytotoxic', 'Antiallergenic', 'Inhibition of Cathepsin V', 'Insecticidal', 'Inhibition of Acetylcholinesterase', 'Cell growth inhbition', 'Antitrypanosomal', 'Antioxidant', 'Antifungal', 'Anesthetic', 'Inhibition of Protease', 'Antimalarial', 'Antiviral', 'Molluscicidal', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of phosphorylating electron transport', 'Insect antennae response', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Genotoxic', 'Anti-inflamatory', 'Inhibition of Glycosidase', 'Antinociceptive', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport']]",doi_bioActivity
"['10.1002/cbdv.200800342', 'Cytotoxic']","['10.1002/cbdv.200800342', ['Anticancer', 'Cytotoxic', 'Antiallergenic', 'Inhibition of Cathepsin V', 'Inhibition of Acetylcholinesterase', 'Insecticidal', 'Antifungal', 'Antioxidant', 'Antitrypanosomal', 'Cell growth inhbition', 'Anesthetic', 'Inhibition of Protease', 'Antimalarial', 'Antiviral', 'Molluscicidal', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of phosphorylating electron transport', 'Insect antennae response', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Genotoxic', 'Anti-inflamatory', 'Inhibition of Glycosidase', 'Antinociceptive', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport']]",doi_bioActivity
"['10.1590/S0103-50532005000800026', 'Inhibition of Acetylcholinesterase']","['10.1590/S0103-50532005000800026', ['Cytotoxic', 'Anticancer', 'Insecticidal', 'Antiallergenic', 'Inhibition of Cathepsin V', 'Antifungal', 'Cell growth inhbition', 'Antitrypanosomal', 'Inhibition of Acetylcholinesterase', 'Antioxidant', 'Anesthetic', 'Inhibition of Protease', 'Antimalarial', 'Antiviral', 'Molluscicidal', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of phosphorylating electron transport', 'Insect antennae response', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Genotoxic', 'Anti-inflamatory', 'Inhibition of Glycosidase', 'Antinociceptive', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport']]",doi_bioActivity
"['10.1590/S0103-50532003000500012', 'Antioxidant']","['10.1590/S0103-50532003000500012', ['Antiallergenic', 'Cytotoxic', 'Anticancer', 'Cell growth inhbition', 'Inhibition of Cathepsin V', 'Insecticidal', 'Inhibition of Acetylcholinesterase', 'Antioxidant', 'Antitrypanosomal', 'Antifungal', 'Anesthetic', 'Inhibition of Protease', 'Antiviral', 'Antimalarial', 'Molluscicidal', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of phosphorylating electron transport', 'Insect antennae response', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Genotoxic', 'Anti-inflamatory', 'Inhibition of Glycosidase', 'Antinociceptive', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport']]",doi_bioActivity
"['10.1515/znc-2008-5-611', 'Antileishmanial']","['10.1515/znc-2008-5-611', ['Anticancer', 'Antiallergenic', 'Inhibition of Acetylcholinesterase', 'Cytotoxic', 'Inhibition of Cathepsin V', 'Cell growth inhbition', 'Insecticidal', 'Antitrypanosomal', 'Antioxidant', 'Antifungal', 'Anesthetic', 'Inhibition of Protease', 'Antimalarial', 'Antiviral', 'Molluscicidal', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of phosphorylating electron transport', 'Insect antennae response', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Genotoxic', 'Anti-inflamatory', 'Inhibition of Glycosidase', 'Antinociceptive', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport']]",doi_bioActivity
"['10.1021/np800612x', 'Antifungal']","['10.1021/np800612x', ['Cell growth inhbition', 'Inhibition of Acetylcholinesterase', 'Antiallergenic', 'Anticancer', 'Cytotoxic', 'Insecticidal', 'Antitrypanosomal', 'Antioxidant', 'Inhibition of Cathepsin V', 'Antifungal', 'Anesthetic', 'Inhibition of Protease', 'Antimalarial', 'Antiviral', 'Molluscicidal', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of phosphorylating electron transport', 'Insect antennae response', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Genotoxic', 'Anti-inflamatory', 'Antinociceptive', 'Inhibition of Glycosidase', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport']]",doi_bioActivity
"['10.1021/np100840w', 'Cytotoxic']","['10.1021/np100840w', ['Inhibition of Cathepsin V', 'Anticancer', 'Antiallergenic', 'Inhibition of Acetylcholinesterase', 'Antioxidant', 'Cytotoxic', 'Antitrypanosomal', 'Cell growth inhbition', 'Insecticidal', 'Antifungal', 'Anesthetic', 'Inhibition of Protease', 'Antimalarial', 'Antiviral', 'Molluscicidal', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of phosphorylating electron transport', 'Insect antennae response', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Genotoxic', 'Anti-inflamatory', 'Antinociceptive', 'Inhibition of Glycosidase', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport']]",doi_bioActivity
"['10.1515/znc-2009-11-1212', 'Inhibition of Acetylcholinesterase']","['10.1515/znc-2009-11-1212', ['Antioxidant', 'Inhibition of Acetylcholinesterase', 'Anticancer', 'Antiallergenic', 'Cytotoxic', 'Cell growth inhbition', 'Inhibition of Cathepsin V', 'Insecticidal', 'Antitrypanosomal', 'Antifungal', 'Anesthetic', 'Inhibition of Protease', 'Antiviral', 'Antimalarial', 'Molluscicidal', 'Antichagasic', 'Inhibition of Cathepsin B', 'Insect antennae response', 'Inhibition of phosphorylating electron transport', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Genotoxic', 'Anti-inflamatory', 'Inhibition of Glycosidase', 'Antinociceptive', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport']]",doi_bioActivity
"['10.1590/S0102-695X2010000100002', 'Antitrypanosomal']","['10.1590/S0102-695X2010000100002', ['Anticancer', 'Antiallergenic', 'Inhibition of Acetylcholinesterase', 'Inhibition of Cathepsin V', 'Antitrypanosomal', 'Cytotoxic', 'Antioxidant', 'Insecticidal', 'Antifungal', 'Cell growth inhbition', 'Anesthetic', 'Inhibition of Protease', 'Antiviral', 'Antimalarial', 'Molluscicidal', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of phosphorylating electron transport', 'Insect antennae response', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Genotoxic', 'Anti-inflamatory', 'Inhibition of Glycosidase', 'Antinociceptive', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport']]",doi_bioActivity
"['10.1055/s-2002-36346', 'Antibacterial']","['10.1055/s-2002-36346', ['Antifungal', 'Cell growth inhbition', 'Antiallergenic', 'Insecticidal', 'Anticancer', 'Antitrypanosomal', 'Antioxidant', 'Inhibition of Acetylcholinesterase', 'Cytotoxic', 'Inhibition of Cathepsin V', 'Anesthetic', 'Inhibition of Protease', 'Antimalarial', 'Molluscicidal', 'Antiviral', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of phosphorylating electron transport', 'Insect antennae response', 'Inhibition of uncoupled electron transport', 'Anxiolytic', 'Inhibition of Cathepsin L', 'Genotoxic', 'Anti-inflamatory', 'Antinociceptive', 'Antileishmanial', 'Inhibition of Glycosidase', 'Inhibition of Myeloperoxodase', 'Antiangiogenic', 'Mutagenic', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport']]",doi_bioActivity
"['10.1021/jf063451x', 'Antioxidant']","['10.1021/jf063451x', ['Inhibition of Cathepsin V', 'Anticancer', 'Insecticidal', 'Antitrypanosomal', 'Antiallergenic', 'Cytotoxic', 'Inhibition of Acetylcholinesterase', 'Cell growth inhbition', 'Antioxidant', 'Antifungal', 'Anesthetic', 'Inhibition of Protease', 'Antimalarial', 'Antiviral', 'Molluscicidal', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of phosphorylating electron transport', 'Insect antennae response', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Genotoxic', 'Anti-inflamatory', 'Inhibition of Glycosidase', 'Antinociceptive', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport']]",doi_bioActivity
"['10.1021/jf00030a035', 'Cytotoxic']","['10.1021/jf00030a035', ['Antiallergenic', 'Inhibition of Cathepsin V', 'Cell growth inhbition', 'Cytotoxic', 'Anticancer', 'Insecticidal', 'Inhibition of Acetylcholinesterase', 'Antioxidant', 'Antitrypanosomal', 'Antifungal', 'Anesthetic', 'Inhibition of Protease', 'Antiviral', 'Antimalarial', 'Molluscicidal', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of phosphorylating electron transport', 'Insect antennae response', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Genotoxic', 'Anti-inflamatory', 'Inhibition of Glycosidase', 'Antinociceptive', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport']]",doi_bioActivity
"['10.1021/np50086a012', 'Molluscicidal']","['10.1021/np50086a012', ['Anticancer', 'Antiallergenic', 'Inhibition of Acetylcholinesterase', 'Cytotoxic', 'Cell growth inhbition', 'Antioxidant', 'Inhibition of Cathepsin V', 'Antifungal', 'Insecticidal', 'Antitrypanosomal', 'Anesthetic', 'Inhibition of Protease', 'Antiviral', 'Antimalarial', 'Molluscicidal', 'Antichagasic', 'Inhibition of Cathepsin B', 'Insect antennae response', 'Inhibition of phosphorylating electron transport', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Genotoxic', 'Anti-inflamatory', 'Inhibition of Glycosidase', 'Antinociceptive', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport']]",doi_bioActivity
"['10.1016/j.jpba.2012.08.028', 'Antitrypanosomal']","['10.1016/j.jpba.2012.08.028', ['Antiallergenic', 'Anticancer', 'Insecticidal', 'Cell growth inhbition', 'Inhibition of Acetylcholinesterase', 'Cytotoxic', 'Inhibition of Cathepsin V', 'Antioxidant', 'Antifungal', 'Antitrypanosomal', 'Anesthetic', 'Inhibition of Protease', 'Antimalarial', 'Antiviral', 'Molluscicidal', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of phosphorylating electron transport', 'Insect antennae response', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Genotoxic', 'Anti-inflamatory', 'Antinociceptive', 'Inhibition of Glycosidase', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport']]",doi_bioActivity
"['10.1590/S0100-40422008000400005', 'Antitrypanosomal']","['10.1590/S0100-40422008000400005', ['Inhibition of Cathepsin V', 'Insecticidal', 'Anticancer', 'Antitrypanosomal', 'Cytotoxic', 'Antiallergenic', 'Inhibition of Acetylcholinesterase', 'Antioxidant', 'Cell growth inhbition', 'Antifungal', 'Anesthetic', 'Inhibition of Protease', 'Antimalarial', 'Antiviral', 'Molluscicidal', 'Antichagasic', 'Inhibition of Cathepsin B', 'Insect antennae response', 'Inhibition of phosphorylating electron transport', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Genotoxic', 'Anti-inflamatory', 'Inhibition of Glycosidase', 'Antinociceptive', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport']]",doi_bioActivity
"['10.1016/j.cbi.2010.08.008', 'Cytotoxic']","['10.1016/j.cbi.2010.08.008', ['Anticancer', 'Inhibition of Cathepsin V', 'Antiallergenic', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Cytotoxic', 'Cell growth inhbition', 'Insecticidal', 'Antioxidant', 'Antifungal', 'Anesthetic', 'Inhibition of Protease', 'Antiviral', 'Antimalarial', 'Molluscicidal', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of phosphorylating electron transport', 'Insect antennae response', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Genotoxic', 'Anti-inflamatory', 'Inhibition of Glycosidase', 'Antinociceptive', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport']]",doi_bioActivity
"['10.1590/S1519-566X2008000600013', 'Insecticidal']","['10.1590/S1519-566X2008000600013', ['Antiallergenic', 'Anticancer', 'Cell growth inhbition', 'Antifungal', 'Inhibition of Cathepsin V', 'Insecticidal', 'Inhibition of Acetylcholinesterase', 'Cytotoxic', 'Antioxidant', 'Antitrypanosomal', 'Anesthetic', 'Inhibition of Protease', 'Antimalarial', 'Molluscicidal', 'Antiviral', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of phosphorylating electron transport', 'Insect antennae response', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Genotoxic', 'Anti-inflamatory', 'Antinociceptive', 'Inhibition of Glycosidase', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport']]",doi_bioActivity
"['10.1248/cpb.56.723', 'Antioxidant']","['10.1248/cpb.56.723', ['Anticancer', 'Antiallergenic', 'Cell growth inhbition', 'Insecticidal', 'Cytotoxic', 'Inhibition of Acetylcholinesterase', 'Inhibition of Cathepsin V', 'Antioxidant', 'Antifungal', 'Antitrypanosomal', 'Anesthetic', 'Inhibition of Protease', 'Antimalarial', 'Antiviral', 'Molluscicidal', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of phosphorylating electron transport', 'Insect antennae response', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Genotoxic', 'Anti-inflamatory', 'Inhibition of Glycosidase', 'Antinociceptive', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport']]",doi_bioActivity
"['10.1590/S0100-40422010000900005', 'Insecticidal']","['10.1590/S0100-40422010000900005', ['Insecticidal', 'Anticancer', 'Cytotoxic', 'Inhibition of Cathepsin V', 'Antiallergenic', 'Inhibition of Acetylcholinesterase', 'Cell growth inhbition', 'Antioxidant', 'Antitrypanosomal', 'Antifungal', 'Anesthetic', 'Inhibition of Protease', 'Antimalarial', 'Antiviral', 'Molluscicidal', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of phosphorylating electron transport', 'Insect antennae response', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Genotoxic', 'Anti-inflamatory', 'Inhibition of Glycosidase', 'Antinociceptive', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport']]",doi_bioActivity
